"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"2510090001","20251009","152512","CI00000720","1958","1456","0.00","Urban","60","300","202510090001"
"2510090002","20251009","103050","CI00000646","81000","0","0.00","Rural","360","360","202510090002"
"2510090003","20251009","154707","CI00000545","2378","0","1.00","Rural","46","360","202510090003"
"2510090004","20251009","114513","CI00000367","4758","0","1.00","Semiurban","158","480","202510090004"
"2510090005","20251009","131011","CI00000243","11757","0","1.00","Urban","187","180","202510090005"
"2510090006","20251009","131011","CI00000198","7950","0","1.00","Urban","185","360","202510090006"
"2510100001","20251010","152512","CI00000780","2157","2730","0.00","Rural","140","360","202510100001"
"2510100002","20251010","111550","CI00000717","2769","1542","0.00","Semiurban","190","360","202510100002"
"2510100003","20251010","132149","CI00000653","4333","0","1.00","Urban","66","480","202510100003"
"2510100004","20251010","095512","CI00000551","3173","0","1.00","Semiurban","74","360","202510100004"
"2510100005","20251010","101052","CI00000546","3159","2374","1.00","Semiurban","108","360","202510100005"
"2510100006","20251010","103050","CI00000541","2500","4600","1.00","Rural","176","360","202510100006"
"2510100007","20251010","143428","CI00000504","10166","750","1.00","Urban","150",\N,"202510100007"
"2510100008","20251010","153549","CI00000490","2500","3333","1.00","Urban","131","360","202510100008"
"2510100009","20251010","103050","CI00000076","0","24000","0.00","Rural","148","360","202510100009"
"2510110001","20251011","114513","CI00000697","10416","0","0.00","Urban","187","360","202510110001"
"2510110002","20251011","115520","CI00000632","14911","14507","1.00","Semiurban","130","360","202510110002"
"2510110003","20251011","114513","CI00000607","3667","0","1.00","Urban","113","180","202510110003"
"2510120001","20251012","095512","CI00000776","9000","0","1.00","Rural","122","360","202510120001"
"2510120002","20251012","131421","CI00000583","2747","2458","1.00","Semiurban","118","36","202510120002"
"2510120003","20251012","111550","CI00000237","5417","0","1.00","Urban","168","360","202510120003"
"2510120004","20251012","132149","CI00000233","14999","0","0.00","Semiurban","242","360","202510120004"
"2510120005","20251012","154707","CI00000170","4700","0","0.00","Semiurban","135","360","202510120005"
"2510130001","20251013","152512","CI00000585","5124","0","0.00","Rural","124",\N,"202510130001"
"2510130002","20251013","131421","CI00000373","4083","0","0.00","Semiurban","103","360","202510130002"
"2510130003","20251013","132149","CI00000353","4283","2383","0.00","Semiurban","127","360","202510130003"
"2510130004","20251013","152512","CI00000225","3459","0","1.00","Semiurban","25","120","202510130004"
"2510140001","20251014","103050","CI00000934","1880","0","0.00","Rural","61","360","202510140001"
"2510140002","20251014","115520","CI00000872","2667","1542","1.00","Rural","148","360","202510140002"
"2510140003","20251014","153549","CI00000565","8333","3167","1.00","Rural","165","360","202510140003"
"2510140004","20251014","154707","CI00000500","3717","0","1.00","Semiurban","120","360","202510140004"
"2510140005","20251014","111550","CI00000057","3667","1459","1.00","Semiurban","144","360","202510140005"
"2510150001","20251015","101052","CI00000876","2454","2333","0.00","Urban","181","360","202510150001"
"2510150002","20251015","153549","CI00000280","8000","0","1.00","Semiurban","200","360","202510150002"
"2510150003","20251015","154707","CI00000245","14866","0","1.00","Urban","70","360","202510150003"
"2510150004","20251015","152512","CI00000150","3273","1820","1.00","Urban","81","360","202510150004"
"2510150005","20251015","142728","CI00000044","4166","3369","0.00","Urban","201","360","202510150005"
"2510160001","20251016","101052","CI00000651","2513","1110","1.00","Semiurban","107","360","202510160001"
"2510160002","20251016","115520","CI00000422","7200","0","1.00","Rural","120","360","202510160002"
"2510160003","20251016","143428","CI00000369","2491","2054","1.00","Semiurban","104","360","202510160003"
"2510170001","20251017","115520","CI00000767","3634","910","0.00","Semiurban","176","360","202510170001"
"2510170002","20251017","153549","CI00000610","3010","3136","0.00","Urban",\N,"360","202510170002"
"2510170003","20251017","115520","CI00000482","2400","1863","0.00","Urban","104","360","202510170003"
"2510170004","20251017","154707","CI00000440","2964","0","0.00","Semiurban","84","360","202510170004"
"2510170005","20251017","153549","CI00000100","7350","4029","1.00","Urban","185","180","202510170005"
"2510180001","20251018","132149","CI00000971","4009","1777","1.00","Urban","113","360","202510180001"
"2510180002","20251018","103050","CI00000376","5500","1260","1.00","Rural","170","360","202510180002"
"2510180003","20251018","152512","CI00000225","3459","0","1.00","Semiurban","25","120","202510180003"
"2510180004","20251018","154707","CI00000110","3200","2254","0.00","Urban","126","180","202510180004"
"2510180005","20251018","131421","CI00000073","2645","3440","0.00","Urban","120","360","202510180005"
"2510190001","20251019","103050","CI00000751","5532","4648","1.00","Rural","162","360","202510190001"
"2510190002","20251019","103050","CI00000661","3510","828","1.00","Semiurban","105","360","202510190002"
"2510190003","20251019","114513","CI00000262","3901","0","1.00","Urban","116","360","202510190003"
"2510190004","20251019","111550","CI00000222","2014","1929","1.00","Urban","74","360","202510190004"
"2510190005","20251019","131421","CI00000208","3692","0","0.00","Rural","93","360","202510190005"
"2510190006","20251019","143428","CI00000069","4695","0","1.00","Urban","96",\N,"202510190006"
"2510200001","20251020","111550","CI00000792","645","3683","1.00","Rural","113","480","202510200001"
"2510200002","20251020","103050","CI00000421","3481","0","1.00","Semiurban","155","36","202510200002"
"2510200003","20251020","143428","CI00000294","2045","1619","1.00","Rural","101","360","202510200003"
"2510200004","20251020","140555","CI00000064","2400","0","1.00","Urban","75","360","202510200004"
"2510210001","20251021","140555","CI00000967","4000","2667","1.00","Semiurban","152","360","202510210001"
"2510210002","20251021","114513","CI00000442","4100","0","0.00","Rural","124","360","202510210002"
"2510210003","20251021","115520","CI00000437","2750","1842","1.00","Semiurban","115","360","202510210003"
"2510210004","20251021","142728","CI00000359","4009","1717","1.00","Semiurban","116","360","202510210004"
"2510210005","20251021","142728","CI00000209","4136","0","0.00","Rural","149","480","202510210005"
"2510210006","20251021","152512","CI00000105","5629","818","1.00","Urban","100","360","202510210006"
"2510220001","20251022","131011","CI00000921","3087","2210","0.00","Semiurban","136","360","202510220001"
"2510220002","20251022","111550","CI00000747","2653","1500","0.00","Rural","113","180","202510220002"
"2510220003","20251022","132149","CI00000713","2995","1120","1.00","Rural","184","360","202510220003"
"2510220004","20251022","132149","CI00000293","0","1760","1.00","Semiurban","180","360","202510220004"
"2510220005","20251022","101052","CI00000201","10408","0","1.00","Urban","259","360","202510220005"
"2510230001","20251023","101052","CI00000726","4301","0","1.00","Urban","118","360","202510230001"
"2510230002","20251023","140555","CI00000694","3833","0","1.00","Rural","92","360","202510230002"
"2510230003","20251023","152512","CI00000225","3459","0","1.00","Semiurban","25","120","202510230003"
"2510230004","20251023","140555","CI00000124","3750","0","1.00","Urban","113","480","202510230004"
"2510240001","20251024","114513","CI00000652","6096","0","0.00","Rural","218","360","202510240001"
"2510240002","20251024","143428","CI00000414","1599","2474","1.00","Semiurban","125","300","202510240002"
"2510240003","20251024","143428","CI00000399","2882","1843","1.00","Semiurban","123","480","202510240003"
"2510240004","20251024","114513","CI00000097","2500","3796","1.00","Urban","120","360","202510240004"
"2510240005","20251024","115520","CI00000077","1928","1644","1.00","Semiurban","100","360","202510240005"
"2510250001","20251025","103050","CI00000631","2889","0","0.00","Urban","45","180","202510250001"
"2510250002","20251025","154707","CI00000365","2014","2925","1.00","Rural","120","360","202510250002"
"2510250003","20251025","095512","CI00000341","3333","1270","1.00","Urban","124","360","202510250003"
"2510250004","20251025","114513","CI00000202","5667","2667","1.00","Rural","180","360","202510250004"
"2510260001","20251026","154707","CI00000845","3859","0","1.00","Rural","121","360","202510260001"
"2510260002","20251026","131421","CI00000793","3166","2833","1.00","Urban","145","360","202510260002"
"2510260003","20251026","140555","CI00000634","2500","20000","1.00","Semiurban","103","360","202510260003"
"2510260004","20251026","103050","CI00000601","5391","0","1.00","Urban","130","360","202510260004"
"2510270001","20251027","131011","CI00000798","2666","0","1.00","Semiurban","84","480","202510270001"
"2510270002","20251027","131011","CI00000708","3417","738","0.00","Rural","100","360","202510270002"
"2510270003","20251027","140555","CI00000634","2500","20000","1.00","Semiurban","103","360","202510270003"
"2510270004","20251027","111550","CI00000492","2918","0","0.00","Rural","65","360","202510270004"
"2510270005","20251027","131011","CI00000468","5000","2541","1.00","Rural","151","480","202510270005"
"2510270006","20251027","095512","CI00000236","5042","2083","1.00","Rural","185","360","202510270006"
"2510270007","20251027","095512","CI00000101","2267","2792","1.00","Urban","90","360","202510270007"
"2510270008","20251027","131011","CI00000063","1888","1620","1.00","Urban","48","360","202510270008"
"2510270009","20251027","101052","CI00000036","2400","2400","1.00","Semiurban","123","360","202510270009"
"2510280001","20251028","114513","CI00000382","3812","0","1.00","Rural","112","360","202510280001"
"2510280002","20251028","115520","CI00000317","12000","0","1.00","Semiurban","164","360","202510280002"
"2510280003","20251028","142728","CI00000059","1300","3470","1.00","Semiurban","100","180","202510280003"
"2510290001","20251029","131421","CI00000628","3902","1666","1.00","Rural","109","360","202510290001"
"2510290002","20251029","095512","CI00000506","4521","1184","1.00","Semiurban","150","360","202510290002"
"2510290003","20251029","131011","CI00000273","4167","1447","1.00","Rural","158","360","202510290003"
"2510290004","20251029","095512","CI00000206","2957","0","1.00","Semiurban","81","360","202510290004"
"2510290005","20251029","143428","CI00000024","2600","3500","1.00","Urban","115",\N,"202510290005"
"2510300001","20251030","142728","CI00000884","3887","2669","1.00","Semiurban","162","360","202510300001"
"2510300002","20251030","154707","CI00000875","1647","1762","1.00","Urban","181","360","202510300002"
"2510300003","20251030","142728","CI00000824","3400","0","1.00","Rural","95","360","202510300003"
"2510300004","20251030","115520","CI00000707","7333","8333","0.00","Rural","175","300","202510300004"
"2510300005","20251030","142728","CI00000554","3523","3230","0.00","Rural","152","360","202510300005"
"2510300006","20251030","140555","CI00000079","4363","1250","0.00","Urban","140","360","202510300006"
"2510310001","20251031","115520","CI00000980","9200","0","1.00","Rural","98","180","202510310001"
"2510310002","20251031","152512","CI00000870","6633","0","0.00","Rural",\N,"360","202510310002"
"2510310003","20251031","142728","CI00000854","2366","5272","0.00","Rural","153","360","202510310003"
"2510310004","20251031","154707","CI00000845","3859","0","1.00","Rural","121","360","202510310004"
"2510310005","20251031","111550","CI00000822","3074","1800","0.00","Semiurban","123","360","202510310005"
"2510310006","20251031","140555","CI00000259","2262","0","0.00","Semiurban",\N,"480","202510310006"
"2510310007","20251031","131011","CI00000153","2779","3664","0.00","Semiurban","176","360","202510310007"
"2510310008","20251031","132149","CI00000053","2275","2067","1.00","Urban",\N,"360","202510310008"
"2511010001","20251101","095512","CI00000806","2479","3013","1.00","Urban","188","360","202511010001"
"2511010002","20251101","131011","CI00000723","5833","750","0.00","Rural","49","360","202511010002"
"2511010003","20251101","111550","CI00000657","2995","0","1.00","Urban","60","360","202511010003"
